id,Date,Open,High,Low,Close,Volume,feature_ret_1d,feature_ret_5d,feature_sma_20_ratio,feature_vol_ratio_20d,feature_high_low_spread,target
34,2014-03-20,151.28509084648203,152.6172114191056,151.01704060760625,152.5034942626953,117241000,0.005839310570468603,0.013878137242062438,0.007172040482869013,0.9791520234967757,0.010492682933172407,0.009121745237290702
35,2014-03-21,153.1439807568224,154.2127476511232,151.77333937596447,151.9120330810547,163128000,-0.0038783451126818136,0.012790055240188059,0.0024238256171420502,1.3372478212176195,0.016058031912831828,0.0010740573220968663
36,2014-03-24,152.43415532250484,152.62181070199017,150.6229584828259,151.28379821777344,121411000,-0.004135517447429904,-0.00043845658443031343,-0.0020796417753845553,0.9922830015868143,0.013212599384151565,-0.005877935778127785
37,2014-03-25,152.05073453567684,152.51577737845676,151.15330243659872,152.0017852783203,103852000,0.004745961358752604,-0.0028116026986260145,0.002041101716115934,0.8533894129899144,0.00896354565417309,-0.0064946465870053816
38,2014-03-26,152.59735038725194,152.84210911506207,150.86774362223335,150.90853881835938,119843000,-0.007192326445108255,-0.0046802443569617935,-0.005415239058749188,0.9763029650346221,0.013083192695975696,0.011461139003646315
39,2014-03-27,150.72910208086796,151.21045319448774,150.03562085355446,150.5904083251953,142383000,-0.002108101341746993,-0.012544538384180237,-0.0073989369100401214,1.137453684070388,0.0078015084360237895,-0.0076936148033056595
40,2014-03-28,151.02268948412961,152.0914559141666,150.93294507288542,151.3327178955078,101642000,0.0049293283587459324,-0.003813491096111954,-0.002511061435955364,0.8282636390168222,0.007655389114739307,-0.021456499015249486
41,2014-03-31,152.29547332977668,152.8094653626108,151.35724615610448,152.57286071777344,99745000,0.008194809684987758,0.008520823215612205,0.0048950496028628,0.8359678466039859,0.009518201334591329,-0.021763443699204355
42,2014-04-01,153.07052641914066,153.67426287228858,152.5647009131443,153.5845184326172,89193000,0.006630653119332308,0.010412595821811088,0.011152222982496518,0.7729086727635633,0.007224438833208895,-0.021513981430288043
43,2014-04-02,153.78032817345837,154.302474246474,153.49477428787955,154.0985107421875,78774000,0.0033466414116201104,0.021138445503522618,0.014003779767114422,0.6854741165516581,0.005241452073120632,-0.01455965937221504
44,2014-04-03,154.33514810583682,154.37594330842438,153.42139532282644,153.89459228515625,77435000,-0.0013232993365679402,0.021941529986595487,0.012314981179932571,0.6753154898937055,0.0062026090158465615,-0.011875205490263552
45,2014-04-04,154.7348875767787,154.7675162623956,151.8304490480102,152.0751953125,169381000,-0.011822358054563886,0.004906258390897644,0.0006243259661049549,1.4426663191614222,0.01931325623715295,0.0034333360089902065
46,2014-04-07,151.70808754087548,151.96100035361238,150.08454563371384,150.39456176757812,140803000,-0.011051332477123088,-0.014277106294970032,-0.00963826045062266,1.1665390377533864,0.012476878803626105,0.01925771423597067
47,2014-04-08,150.3292605492759,151.25933365457013,149.78263983772916,151.01458740234375,112660000,0.004122659938487816,-0.016733008355923285,-0.005205994665747227,0.9281286455834163,0.009778484597032018,0.012695803894798408
48,2014-04-09,151.42250806045195,152.6870718069828,150.98193992706223,152.63812255859375,100254000,0.010750849862765088,-0.0094769779186058,0.005317914218675224,0.8274819350980432,0.011171074770433033,0.0039552979159260815
49,2014-04-10,152.62996996159802,152.70339383488462,149.24416834458842,149.43182373046875,172959000,-0.02100588486270316,-0.0289988653169716,-0.01548059214296904,1.4170840067102135,0.02314918873328907,0.017088757014587008
50,2014-04-11,148.59963956072357,149.64393163209212,147.92247928103336,148.0856475830078,167251000,-0.009008630918465155,-0.02623404639589022,-0.023736161187340454,1.3628742401766893,0.011624707587504838,0.029585136066257345
51,2014-04-14,149.24418334525566,149.60316113821924,148.0285687132919,149.25234985351562,132382000,0.007878564125222365,-0.007594768724601186,-0.015363731140739745,1.0639891217235238,0.01054986689638546,0.026292652116741477
52,2014-04-15,149.5623609020567,150.38636895848958,148.08565470843334,150.28030395507812,157093000,0.006887356229710262,-0.004862334559172732,-0.007878568995663637,1.2351548275810962,0.015309486270030277,0.022312633963428974
53,2014-04-16,151.3164223594984,151.8630429733171,150.64741619250262,151.85488891601562,105197000,0.010477653554707755,-0.005131310772493736,0.0024381994918358796,0.8508925931812602,0.008005186987998783,0.011820081306580521
54,2014-04-17,151.65098122155126,152.49131004355579,151.38990190456687,152.0670623779297,105255000,0.001397211926653208,0.01763505645366492,0.0039834425950575625,0.8555087881572322,0.007242910606450756,0.008959381055356319
55,2014-04-21,152.10781564565764,152.64628225178816,151.92017271889466,152.59732055664062,68329000,0.0034870021845565535,0.03046664580444136,0.007256471817154386,0.5776294444007672,0.0047583373695214235,0.007378144030698808
56,2014-04-22,152.75235059892685,153.70689834544774,152.67077266313188,153.2908172607422,85790000,0.004544619142536899,0.02705798207659793,0.011164282380810464,0.7363250095162648,0.006759215593152216,-0.005907685067200963
57,2014-04-23,153.23371345265846,153.31529138818834,152.80946586149057,152.9318389892578,73869000,-0.002341811974775787,0.017643929140390036,0.008486973058027258,0.6422726691759723,0.0033075226848825554,0.002294029029165312
58,2014-04-24,153.68240747039755,153.69872803540886,152.50757576845433,153.24185180664062,88170000,0.002027130644813635,0.009133475389073942,0.009754468641447023,0.7773195830844609,0.00777302187954188,-0.0007983783102379904
59,2014-04-25,152.7441785083306,152.833922941372,151.64277068908993,151.9854278564453,100380000,-0.008198960893403107,-0.0005368323699282973,0.0010154553587966575,0.9016591498462653,0.007837279330536599,0.008964695306478587
60,2014-04-28,152.60547528606608,153.12762128684997,150.90034361385923,152.46678161621094,135121000,0.00316710467940573,-0.0008554471333671598,0.00381089097610543,1.1957393693300253,0.014608281550778953,0.015571859384793774
61,2014-04-29,152.95630589800794,153.41318215054898,152.62996927446272,153.1765899658203,84098000,0.0046554950664341455,-0.0007451672380842655,0.008283739652783284,0.7494049618738956,0.005113136911201761,0.011771285204552395
62,2014-04-30,152.92366442537403,153.7884676094904,152.71153443376144,153.63345336914062,101508000,0.002982592858492561,0.004587758733039848,0.011274752253920717,0.8996108935622625,0.007009757003517765,0.003983007635082858
63,2014-05-01,153.56008158805372,154.06590721849705,153.16030854044524,153.6498260498047,93019000,0.000106569762672315,0.0026622899576993486,0.011531897289360105,0.8192063775840461,0.005893912810277169,-0.004938232371808349
64,2014-05-02,153.63345261964037,154.31061288005554,153.20105102969166,153.4294891357422,98122000,-0.0014340199382397723,0.00950131403821719,0.010236004522431896,0.8563470456323656,0.007231737892200351,-5.300763638149686e-05
65,2014-05-05,152.67891346691172,153.82927056757083,152.25466591119712,153.72320556640625,75883000,0.0019143414497340139,0.008240640596441473,0.01162108091816183,0.690428238745159,0.010243116194278822,0.001698462757697694
66,2014-05-06,153.3805663577602,153.4866313713509,152.35259470315296,152.38522338867188,85454000,-0.00870383994924162,-0.005166367637019609,0.0021596714232363645,0.797594169108183,0.007441907049645427,0.004122675737915138
67,2014-05-07,152.89921665253303,153.35609294709138,151.75701346719174,153.2826690673828,106500000,0.005889322197742963,-0.0022832546822662003,0.00731045982511036,0.9968951163371921,0.01043222622380545,0.006653305504048523
68,2014-05-08,153.14399391441802,154.2372355300772,152.63000179631769,153.1195068359375,93618000,-0.0010644532251300465,-0.003451479428914439,0.006079090466740711,0.8790430789136892,0.010496596854126669,0.010176744223126644
69,2014-05-09,153.143967398107,153.41318827636255,152.42601185890635,153.34793090820312,83679000,0.00149180255988135,-0.0005315681359462365,0.006285326915040912,0.8200937121150497,0.006437494210777055,0.01271536476809021
70,2014-05-12,154.03328515880668,154.91440924421929,153.3805992678772,154.84097290039062,86940000,0.009736303472404062,0.007271298629675682,0.01383570205775353,0.8869586774583033,0.009905711308910466,0.009115403770998176
71,2014-05-13,155.0449326764147,155.35496126804733,154.82466099715245,154.97967529296875,66454000,0.000895773192198579,0.01702561341974418,0.012844774964704042,0.7015543587445414,0.0034217407533756973,0.007475030393586657
72,2014-05-14,154.84094660360256,154.91438293495946,154.02509249073498,154.24537658691406,72367000,-0.00473803229143821,0.006280602532488855,0.006741494299818296,0.7997444955195543,0.005765426905508502,0.017507623440378817
73,2014-05-15,153.93535985357812,153.9680009920074,152.14048315731722,152.8910675048828,154956000,-0.008780224808022874,-0.0014919022126910209,-0.002435249672142037,1.6666308149665074,0.01195307132401191,0.02817491925293636
74,2014-05-16,152.9807880438859,153.48662601887887,152.33626882356472,153.42135620117188,97458000,0.0034684086189151753,0.00047881502237356877,0.0005826386345182399,1.0526241889275618,0.007498025201952663,0.025791024267247442
75,2014-05-19,153.1276494591625,154.1066718346343,152.9889557637906,153.9842987060547,63839000,0.0036692577801531456,-0.005532606636920567,0.003800036227861847,0.6911881335516789,0.007258636628773046,0.02151123988816339
76,2014-05-20,153.91089040582332,153.9272109755874,152.6218517202452,153.01345825195312,111644000,-0.0063048016080836655,-0.01268693483386607,-0.0024385412634462256,1.192090669961064,0.008531009430509022,0.030072228554561375
77,2014-05-21,153.45401017210077,154.37592938182908,153.42953554254575,154.30250549316406,89093000,0.00842440433630598,0.00037037678220341874,0.005516056616522658,0.9436303389869105,0.0061333666375576685,0.028128522604347284
78,2014-05-22,154.34326174748693,154.9959474711187,154.08219492740108,154.67776489257812,61549000,0.0024319721719014975,0.011686080925808584,0.0074900812493057245,0.6612192630105463,0.005907458931490414,0.030539425914785978
79,2014-05-23,154.81644249002184,155.40385833532383,154.67774881112325,155.2978057861328,61092800,0.004008597447637596,0.012230693505931978,0.010438687740617736,0.6704672335544417,0.004675594227007541,0.02747623039112268
80,2014-05-27,155.87711245266897,156.30136015229226,155.7873679863823,156.25241088867188,72010000,0.006146932325970411,0.014729502953719109,0.015399269035855756,0.8186285805621583,0.0032894991058805625,0.021303186923482986
81,2014-05-28,156.2523721459482,156.49713085231022,155.87707380300037,156.13815307617188,66723000,-0.0007312387172151436,0.02042104570353276,0.01368132528371957,0.7660906242623036,0.003971207786781975,0.018497322790630433
82,2014-05-29,156.4971367694236,156.97032118428427,156.09736378561877,156.9458465576172,64377000,0.005172941177620238,0.01713090176990173,0.017830629761094174,0.7552538518509567,0.0055621567426763965,0.006082190805925425
83,2014-05-30,156.79900044726293,157.296671942972,156.66846080436812,157.19876098632812,76316000,0.0016114757686058745,0.016298374207183608,0.01829899719149264,0.9041779428257563,0.003996285560154794,0.007525398998153632
84,2014-06-02,157.4190453166551,157.4516864519011,156.61951178836495,157.3782501220703,64656000,0.0011417973946867832,0.013396482489923756,0.018159502794944826,0.7815261226702046,0.0052877361572560965,0.00720597490328867
85,2014-06-03,156.994817375929,157.37826984497872,156.84796959575527,157.29669189453125,65047000,-0.0005182306162115902,0.00668329531634182,0.01645690373791653,0.7914354100518027,0.0033713375840034505,0.010528979892121093
86,2014-06-04,157.02749777497596,157.70465842262263,156.86432938433887,157.6149139404297,55529000,0.002023068902884617,0.009458039788246886,0.016795164463669687,0.6881565907268331,0.00533153251348636,0.01589048633852852
87,2014-06-05,157.7943243286681,158.8059753162208,157.2150625140661,158.64280700683594,92103000,0.006521546982506621,0.010812394761882116,0.021659844334770195,1.1516828151262921,0.010028269369226217,0.010439831813877642
88,2014-06-06,158.985441588119,159.44231776901978,158.9120177266761,159.4015350341797,78696000,0.004782618523076598,0.014012668000882966,0.024473734421467164,0.9933047603804992,0.00332681891821154,0.00767163172415275
89,2014-06-09,159.37716105199368,159.9482566387365,159.2303007874312,159.56480407714844,65119000,0.0010242626768539598,0.013893622234216751,0.023478367401887246,0.8316768507776144,0.004499462493985696,0.00633264669574829
90,2014-06-10,159.36895514747275,159.6137138952767,159.02629788012598,159.58108520507812,57129000,0.00010203458102076013,0.014522831237153921,0.02202911082360326,0.7437907746196387,0.0036809877210437097,0.0001683829101959411
91,2014-06-11,159.00997032469888,159.18945923527312,158.66731307240624,159.0262908935547,68772000,-0.0034765668550910123,0.008954590132621787,0.01715790737522882,0.8940277123631064,0.0032833952168096338,0.008194246238250935
92,2014-06-12,158.83866097018333,158.92840543284214,157.54960980151486,157.90042114257812,106350000,-0.007079771179032135,-0.004679606206323794,0.008777489176636788,1.3526586515335093,0.008732057972678097,0.014655646094446473
93,2014-06-13,158.2104095635726,158.53675863990588,157.70458405643643,158.38174438476562,82017000,0.00304827079436909,-0.0063976212600173055,0.0100809223269267,1.0939101971177707,0.0052542329717483365,0.01353930448511731
94,2014-06-16,158.18597712834807,158.84681706687545,157.99833414000085,158.51231384277344,87424000,0.0008243971457380095,-0.006596004930173205,0.009275191699988472,1.1738816174011193,0.005352788728553897,0.012186734201858451
95,2014-06-17,158.2920257306587,159.0670846836728,158.12069088155525,158.95286560058594,84834000,0.0027792904357542003,-0.00393667961140165,0.010481894432763594,1.123271477532187,0.00595392727612488,0.016137738447279393
96,2014-06-18,158.952826405367,160.20923600951187,158.60200273378507,160.11949157714844,105267000,0.007339446018507001,0.006874339314909106,0.015604332229416595,1.3997305239172988,0.010037711585865266,0.009758051366781872
97,2014-06-19,160.25821603538742,160.3969221884531,159.74423641398897,160.29901123046875,85929000,0.0011211605255054824,0.015190523689134316,0.014813088365465577,1.1450026176932613,0.004071676858478705,0.013587926006505713
98,2014-06-20,160.69818059385204,160.75557002251222,160.42765723429812,160.62440490722656,100587000,0.002029916929992659,0.01415984229225753,0.014962575266499467,1.3063435070297766,0.0020414879569732166,0.008012497006416375
99,2014-06-23,160.66544608798387,160.71462989453258,160.2801562585553,160.5752716064453,70611000,-0.00030588938716769043,0.013014495301091333,0.012963117099904053,0.9114060313805263,0.002705731907725637,0.001837798420120551
100,2014-06-24,160.2883611598971,161.08353278041707,159.42760695629727,159.6079559326172,96237000,-0.006024063756211007,0.004121286706949556,0.005796432135015239,1.2230487830450467,0.010374957905099035,0.012429174688842748
101,2014-06-25,159.27188926518437,160.49334172342932,159.23910421983766,160.3293914794922,82782000,0.004520047529332327,0.0013108953836680204,0.009010191290567793,1.0414258055506982,0.00782287946095085,0.003885376584593647
102,2014-06-26,160.35391210383145,160.37031087351548,159.14066582773444,160.2145538330078,84312000,-0.0007162607268990095,-0.0005268741011728029,0.0072514611894456404,1.0475381697528199,0.007674989670805463,0.005986483007662802
103,2014-06-27,159.83751207820035,160.57530686422305,159.76373635217826,160.526123046875,71445100,0.0019446998191683385,-0.0006118737710395505,0.008155794312237452,0.8903669953150025,0.005055691227326346,0.00909009680387518
104,2014-06-30,160.42766251219822,160.81295223315422,160.2883042633452,160.44406127929688,70201200,-0.0005112050675649682,-0.0008171266088219387,0.006671283309953813,0.8718526981609998,0.0032699743800160383,0.007715365165990695
105,2014-07-01,160.8376001483516,162.00986848661293,160.7802232064136,161.51800537109375,90470000,0.006693573344091375,0.011967131759289984,0.01206924269942844,1.106115773654748,0.007613053896834377,0.004720155718658914
106,2014-07-02,161.5343943802032,161.8868866684271,161.46061866991417,161.68194580078125,52475000,0.0010149978592841613,0.008436097142313859,0.011807248209175114,0.6427765300270958,0.0026364600970239017,-0.007706879245238829
107,2014-07-03,162.14103625733597,162.55091805560969,162.01807672129377,162.47714233398438,52938800,0.004918276615639705,0.014122240750580328,0.01556515614257692,0.6643941962458367,0.00327948489653161,-0.0024722715841752896
108,2014-07-07,162.16554454220545,162.2966971333706,161.67368167241096,161.91140747070312,61696000,-0.0034819350904039537,0.008629651034577135,0.011235811570072363,0.7826481367041311,0.0038478787300540653,-0.0008603315079993568
109,2014-07-08,161.61635178582407,161.67374122883092,160.47688114268797,160.87037658691406,108143000,-0.006429632723546241,0.002657096212960175,0.004324468637978418,1.335411927772445,0.007439903551766199,0.009987952916876708
110,2014-07-09,161.27204388545425,161.739315009344,160.9277447719232,161.5917510986328,72992000,0.004484197320996586,0.00045657898863749047,0.008195278027509634,0.8926047600247291,0.005022349420085531,0.007711369804015655
111,2014-07-10,160.03420060281206,161.37861198315403,159.90303546604798,160.95233154296875,99040000,-0.003957006167188415,-0.004512651392206135,0.0036028354685917474,1.1891332384532118,0.009167785908787042,0.011765640529942
112,2014-07-11,160.85396832541244,161.2884419077545,160.4932704437859,161.17367553710938,64243000,0.001375214586944562,-0.008022462594742263,0.003958461903196264,0.7913433738342042,0.004933631136218213,0.005645727343009055
113,2014-07-14,161.99351417927662,162.19845511556392,161.85415584363352,161.98532104492188,58658000,0.005035844129680056,0.0004565062794115171,0.00788305025945002,0.7330943717466344,0.0021254967407504446,0.0010115044739620327
114,2014-07-15,162.0836344044624,162.39514852603546,160.9687555841249,161.68194580078125,111307000,-0.0018728563933054776,0.0050448642633016405,0.005004412620280396,1.3706339879474299,0.00882221533669637,-0.0014194995313320247
115,2014-07-16,162.40335503508928,162.52631456236603,161.83771619241833,162.2803955078125,79986400,0.003701400945338884,0.004261630958868334,0.0076822066510651155,0.9879007892507999,0.004243262827853704,-0.004950631901134428
116,2014-07-17,161.78029389360395,162.39511637481817,160.20633733413163,160.43588256835938,145398000,-0.011366209292756668,-0.0032087076319954333,-0.0038691718318113466,1.7523621509878415,0.013642702652593531,-0.013386973164043026
117,2014-07-18,160.9605757991324,162.23940491790572,160.87040130954716,162.07545471191406,124330000,0.010219485300341669,0.005595077308993002,0.0057561098362513,1.464555961133255,0.008446705337288307,-0.026351805352343605
118,2014-07-21,161.56716913075113,161.90327513435915,161.0261222725426,161.77210998535156,67592000,-0.0018716265649335595,-0.0013162369169931187,0.0035163547115881766,0.8119854101627316,0.005422151333106594,-0.017482720309393684
119,2014-07-22,162.32138524926438,162.77225772908545,162.20661884609174,162.47714233398438,67678000,0.004358182313976444,0.004918276615639705,0.007295667246885573,0.8144533641570361,0.003481344359386845,-0.031231575354931818
120,2014-07-23,162.7230784422669,163.01000071248174,162.39517799796437,162.8378448486328,65612000,0.002220020056156402,0.0034350997178429488,0.00852214810016716,0.804413904375009,0.0037756745987941975,-0.033075109300347516
121,2014-07-24,162.99360277507375,163.18214490608634,162.6820885953658,162.84603881835938,56888000,5.031981192193946e-05,0.015022551136420814,0.0077874957887582585,0.7087056821469716,0.0030707305768628945,-0.0383592893663377
122,2014-07-25,162.3869266150363,162.52628489004036,161.76391094291276,162.0836181640625,76837000,-0.00468184955451878,5.036821993154028e-05,0.002489402904903848,0.9617064071309734,0.004703584210194012,-0.022658061634792892
123,2014-07-28,162.11637238775583,162.38689575556495,161.18184280286715,162.149169921875,69259000,0.0004044317282339005,0.0023308092881868525,0.0023917125983841103,0.8680462861094796,0.0074317552983984075,-0.02022216308345992
124,2014-07-29,162.45255094616562,162.68208375324477,161.42784644720513,161.4524383544922,80466000,-0.004296855591172655,-0.006306757767722382,-0.0022264107569376357,1.0020615074932322,0.007768463076945187,-0.01736526985722542
125,2014-07-30,162.02624502938608,162.23939153733514,160.80480546317656,161.4770050048828,104222000,0.00015216029340292536,-0.008357024406795532,-0.0020619462761422014,1.2868810538244773,0.00888415086789103,-0.010864293005934167
126,2014-07-31,160.35393924281232,160.49329753722154,158.18976409630736,158.2881317138672,183479000,-0.019748157274276923,-0.027989057256566974,-0.020742437256508373,2.095986372130312,0.014552786844930417,0.013827446691211831
127,2014-08-01,157.85365768561695,158.83737138468868,157.042099825467,157.80447387695312,189261000,-0.003055553386582144,-0.026400843808767838,-0.022321489133498518,2.0058530410409183,0.011376556792816435,0.01672694910032746
128,2014-08-04,158.10773142893882,159.27999936166168,157.43553207944413,158.9438934326172,91340000,0.007220451535185912,-0.019767455428863046,-0.014356143392314502,0.9530808542083674,0.0116045180622148,0.0178973896052117
129,2014-08-05,158.29627660114895,158.70615819513577,156.8288934898637,157.40272521972656,152690000,-0.009696303391133365,-0.025083010055716226,-0.022862645688135563,1.5570456494090794,0.011926507007115018,0.03322781297546573
130,2014-08-06,156.66498694880465,158.12416482875244,156.64039504700978,157.45196533203125,94818000,0.0003128288422957759,-0.02492639538818453,-0.021299373059112114,0.9562582786866894,0.009423634558093478,0.03566422438639005
131,2014-08-07,158.1651313811781,158.32088840785735,156.20589761585524,156.59938049316406,135733000,-0.005414888515803962,-0.010668842966419234,-0.025280260262184995,1.3440258909136134,0.013505741755437162,0.04433865018814864
132,2014-08-08,156.9519393925789,158.5176783124906,156.53385196430662,158.41111755371094,117014000,0.011569247942369465,0.0038442742582243117,-0.013155048034878769,1.1291690059541581,0.012523277272577443,0.03079063395722703
133,2014-08-11,159.00952125271453,159.57516004830526,158.79638725364177,158.8701629638672,74544000,0.0028978105656038977,-0.0004638773290227549,-0.00933409896053694,0.7138676334039182,0.00490194496017869,0.033023858221244096
134,2014-08-12,158.71435575125793,159.1570223813307,158.16511590102576,158.64877319335938,73632000,-0.0013935264267221914,0.007916304955288389,-0.00977816827552791,0.7180879620694454,0.0062522165179053945,0.03513713203335578
135,2014-08-13,159.27179921143795,159.9030204277295,159.00128834162203,159.72267150878906,69047000,0.006769030064422976,0.014421580397357303,-0.0022789317792516472,0.6769844693701467,0.005645611093211978,0.02776628993220509
136,2014-08-14,159.98500196264735,160.4768524169922,159.83743807032755,160.4768524169922,57371000,0.004721815012727282,0.024760455064491094,0.002419295501847607,0.5878739407924837,0.003984464656641858,0.022374227810544323
